log_filename,with_data,log_loading_and_parsing_ms,log_indexing_ms,n_traces,n_acts,log_trace_average_length,log_trace_variance,most_frequent_trace_length,trace_length_frequency,atomization_conf,atomization_type,model_filename,queries_plan,operators_version,model_parsing_ms,model_size,model_data_decomposition_time,model_atomization_time,model_declare_to_ltlf,model_ltlf_query_time,is_multithreaded,no_threads,scheduling_strategy
data/bpic_2011/data/100/log.xes,F,117.971,11.7142,100,277,122,73316.2,5,8,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.069712,0.003215,3.04888,6.46298,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,113.88,11.7984,100,277,122,73316.2,5,8,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.09003,0.003517,2.95079,6.52018,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,115.148,12.0716,100,277,122,73316.2,5,8,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.07262,0.003548,3.10405,7.43404,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,114.498,12.5169,100,277,122,73316.2,5,8,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.079619,0.003929,3.22749,6.66702,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,129.755,11.5079,100,277,122,73316.2,5,8,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.078238,0.025588,3.17917,8.58981,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,119.33,11.715,100,277,122,73316.2,5,8,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.070989,0.00376,3.01099,7.15718,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,113.295,12.2779,100,277,122,73316.2,5,8,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.080501,0.003976,3.00843,7.46663,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,118.293,12.0132,100,277,122,73316.2,5,8,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.073452,0.003685,3.0374,8.90806,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,123.896,12.0953,100,277,122,73316.2,5,8,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.09731,0.004128,3.08473,8.30556,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,128.087,12.5687,100,277,122,73316.2,5,8,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.073679,0.003642,3.31104,8.53693,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,115.989,11.4336,100,277,122,73316.2,5,8,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.06987,0.003454,3.01096,9.0153,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,116.791,11.7777,100,277,122,73316.2,5,8,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.071032,0.003437,3.0239,7.11577,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,115.883,11.4429,100,277,122,73316.2,5,8,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.079209,0.004118,3.17078,9.40344,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,119.666,11.538,100,277,122,73316.2,5,8,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.07055,0.003419,3.06129,8.07776,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1136.16,129.723,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.176855,0.00394,6.48806,98.7482,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1067.48,125.66,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.17698,0.003819,6.66585,88.1246,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1048.71,129.532,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.266572,0.004573,6.53979,90.6629,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1034.79,129.697,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.18365,0.004236,6.89397,91.3649,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1048.61,122.735,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.190528,0.003829,10.4179,91.4809,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1137.67,127.897,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.199372,0.004111,6.7908,103.709,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1057.7,124.65,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.182996,0.00342,7.13993,91.0277,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1042.45,124.684,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.186437,0.003568,6.72732,92.2371,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1041.56,125.619,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.185772,0.003675,6.70441,97.9224,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1047.74,124.858,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.191467,0.003456,7.80771,95.0108,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1148.85,122.954,1000,608,134,44532.4,3,53,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.176872,0.003574,6.5056,111.46,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1068.56,124.46,1000,608,134,44532.4,3,53,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.189356,0.004224,6.74322,96.8957,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1055.5,124.306,1000,608,134,44532.4,3,53,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.182074,0.003449,7.49635,105.42,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1056.49,125.087,1000,608,134,44532.4,3,53,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.184011,0.003384,6.70961,109.203,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1051.91,124.599,1000,608,134,44532.4,3,53,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,FastOperator_v1,0,25,0.18555,0.003665,6.89378,97.2773,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1151.6,126.764,1000,608,134,44532.4,3,53,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.192674,0.004779,6.79642,109.279,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1063.87,127.634,1000,608,134,44532.4,3,53,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.177306,0.005067,6.56872,102.589,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1054.47,126.403,1000,608,134,44532.4,3,53,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.219765,0.004763,7.439,101.924,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1056.59,126.729,1000,608,134,44532.4,3,53,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.193596,0.004517,7.5076,96.7191,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1045.5,127.497,1000,608,134,44532.4,3,53,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,ChainResponse,marking,Hybrid,0,25,0.185212,0.025817,6.75651,101.701,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,52.8294,2.772,10,159,262,276896,3,1,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.048432,0.003618,1.68589,2.07686,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,48.4656,2.85366,10,159,262,276896,3,1,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.045654,0.003471,1.65874,2.08914,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,42.3482,2.88737,10,159,262,276896,3,1,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.047688,0.003667,1.66855,2.12132,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,42.6188,2.78704,10,159,262,276896,3,1,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.044892,0.003465,1.65108,2.1925,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,43,2.84101,10,159,262,276896,3,1,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.044857,0.003401,1.66071,2.09865,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,51.523,2.79254,10,159,262,276896,3,1,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.043702,0.00344,1.77913,2.17342,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,47.1003,2.79069,10,159,262,276896,3,1,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.044462,0.003678,1.66889,2.10279,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,43.2164,2.82981,10,159,262,276896,3,1,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.044618,0.003957,1.90209,3.48672,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,42.8631,2.86987,10,159,262,276896,3,1,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.045426,0.003996,1.728,2.19117,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,43.2422,2.85428,10,159,262,276896,3,1,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.04627,0.003545,1.70738,2.16469,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,52.8421,2.89396,10,159,262,276896,3,1,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.044132,0.003463,1.74105,2.27914,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,46.5383,2.78626,10,159,262,276896,3,1,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.044522,0.003809,1.68338,2.37195,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,42.6936,2.79457,10,159,262,276896,3,1,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.044469,0.003795,1.65544,2.23304,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,41.9783,2.83169,10,159,262,276896,3,1,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.04509,0.003493,1.75689,2.62687,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,45.4013,2.85694,10,159,262,276896,3,1,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.045083,0.003669,1.704,2.29253,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,53.8619,2.84034,10,159,262,276896,3,1,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.044572,0.003419,1.71288,2.27322,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,46.4747,2.83758,10,159,262,276896,3,1,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.053626,0.006012,1.68254,2.29823,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,42.2567,2.8002,10,159,262,276896,3,1,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.044788,0.003356,1.66433,2.30567,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,42.7258,2.80451,10,159,262,276896,3,1,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.04547,0.004923,1.66493,2.25567,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,41.5659,2.79638,10,159,262,276896,3,1,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.045917,0.004539,1.77105,2.33478,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,128.874,11.6883,100,277,122,73316.2,5,8,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.071239,0.004332,2.98307,5.62835,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,119.954,12.6588,100,277,122,73316.2,5,8,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.075422,0.004631,2.98367,5.73858,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,113.299,11.7277,100,277,122,73316.2,5,8,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.07179,0.003352,2.9891,5.68376,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,116.491,11.6851,100,277,122,73316.2,5,8,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.157032,0.005044,2.96563,5.76494,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,113.726,11.7477,100,277,122,73316.2,5,8,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.071318,0.003328,3.01564,5.68531,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,129.503,11.8471,100,277,122,73316.2,5,8,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.071048,0.00333,3.01949,5.96157,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,117.574,12.0163,100,277,122,73316.2,5,8,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.080338,0.003498,3.29908,6.15977,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,113.905,11.8326,100,277,122,73316.2,5,8,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.071743,0.003638,3.00094,5.96442,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,115.649,11.8136,100,277,122,73316.2,5,8,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.093255,0.004606,3.04761,5.94491,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,113.278,11.6055,100,277,122,73316.2,5,8,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.069353,0.00353,2.94949,5.7996,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,131.987,11.797,100,277,122,73316.2,5,8,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.071101,0.003453,2.9592,6.28207,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,115.52,11.4193,100,277,122,73316.2,5,8,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.082305,0.023985,3.35217,7.21254,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,113.499,11.7324,100,277,122,73316.2,5,8,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.069333,0.003558,3.00059,6.11958,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,115.668,11.4195,100,277,122,73316.2,5,8,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.079933,0.018712,3.64938,7.22888,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,114.32,11.7497,100,277,122,73316.2,5,8,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.069129,0.003442,2.96404,6.70437,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,128.482,11.9552,100,277,122,73316.2,5,8,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.070728,0.003637,3.01132,6.98938,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,118.259,11.8459,100,277,122,73316.2,5,8,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.07096,0.003541,4.88572,7.11244,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,115.065,11.9483,100,277,122,73316.2,5,8,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.070888,0.003513,3.02435,6.45948,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,115.849,11.4661,100,277,122,73316.2,5,8,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.075439,0.003842,3.55813,7.47077,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/100/log.xes,F,113.09,11.7744,100,277,122,73316.2,5,8,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.072595,0.003523,3.00411,6.44038,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1153.3,124.296,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.177778,0.003663,6.56893,63.3235,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1086.08,127.858,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.267795,0.004516,6.82455,60.683,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1066.77,129.818,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.182752,0.003878,6.50285,59.9609,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1064.72,126.496,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.178768,0.003632,6.48946,60.4576,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1070.49,125.511,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.181875,0.004041,6.64079,60.9181,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1135.95,135.973,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.184002,0.0037,7.72404,60.2593,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1061.14,133.804,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.191999,0.003847,7.213,58.7588,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1058.3,133.124,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.187271,0.003607,6.6047,60.5422,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1051.13,133.659,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.180624,0.003539,6.52697,59.8219,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1053.81,132.176,1000,608,134,44532.4,3,53,scripts/maxsat_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.187388,0.003806,6.48083,65.7185,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1152.34,125.962,1000,608,134,44532.4,3,53,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.172861,0.003502,6.60957,65.2386,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1071.64,127.534,1000,608,134,44532.4,3,53,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.188751,0.003913,6.85419,65.2733,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1057.34,127.251,1000,608,134,44532.4,3,53,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.186273,0.00399,6.68446,65.9833,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1051.63,129.942,1000,608,134,44532.4,3,53,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.184258,0.003727,6.53137,66.1666,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1053.44,129.09,1000,608,134,44532.4,3,53,scripts/support_pipeline.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,FastOperator_v1,0,25,0.177004,0.004139,6.43517,68.8425,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1154.88,124.545,1000,608,134,44532.4,3,53,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.177756,0.003502,7.08615,67.2168,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1074.18,128.046,1000,608,134,44532.4,3,53,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.190537,0.004283,6.75574,65.5377,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1060.28,126.925,1000,608,134,44532.4,3,53,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.20447,0.004382,7.51964,66.8809,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1058.29,125.71,1000,608,134,44532.4,3,53,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.186682,0.003929,6.52748,67.1461,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/1000/log.xes,F,1057.96,123.756,1000,608,134,44532.4,3,53,scripts/support_pipeline_hybrid.yaml,AtomizeOnlyOnDataPredicates,Precedence,marking,Hybrid,0,25,0.1769,0.003626,6.49518,64.477,No,1,BLOCK_STATIC_SCHEDULE
data/bpic_2011/data/10/log.xes,F,54.3984,2.91996,10,159,262,276896,3,1,scripts/maxsat_pipeline.yaml,AtomizeOnlyOnDataPredicates,AltPrecedence,marking,FastOperator_v1,0,25,0.043225,0.003326,6.90404,22.1349,No,1,BLOCK_STATIC_SCHEDULE
