log_filename,with_data,log_loading_and_parsing_ms,log_indexing_ms,n_traces,n_acts,log_trace_average_length,log_trace_variance,most_frequent_trace_length,trace_length_frequency,atomization_conf,model_filename,queries_plan,operators_version,model_parsing_ms,model_size,model_data_decomposition_time,model_atomization_time,model_declare_to_ltlf,model_ltlf_query_time,is_multithreaded,no_threads,scheduling_strategy
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,741.553,50.7416,1143,624,4.64691e-310,4.64691e-310,94054420340176,140722600394064,scripts/maxsat_pipeline6.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.225424,0.011739,152.433,53.4667,1,6,TASK_SIZE_PREDICTION_UNBALANCED_DYNAMIC
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,747.835,50.7365,1143,624,4.64691e-310,4.64691e-310,94054420340176,140722600394064,scripts/maxsat_pipeline6.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.227782,0.013236,153.648,41.3944,1,6,TASK_SIZE_PREDICTION_UNBALANCED_DYNAMIC
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,692.353,49.5974,1143,624,4.64691e-310,4.64691e-310,94054420340176,140722600394064,scripts/maxsat_pipeline6.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.230674,0.012792,153.856,39.5706,1,6,TASK_SIZE_PREDICTION_UNBALANCED_DYNAMIC
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,754.817,37.9258,1143,624,4.64048e-310,4.64048e-310,93924341747152,140733289188768,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.173169,0.010085,142.304,23.0719,1,8,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,724.427,50.064,1143,624,4.64048e-310,4.64048e-310,93924341747152,140733289188768,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.254639,0.014046,150.931,16.4098,1,8,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,718.907,52.5904,1143,624,4.64048e-310,4.64048e-310,93924341747152,140733289188768,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.229023,0.012583,152.565,20.1289,1,8,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,672.228,52.2597,1143,624,4.64048e-310,4.64048e-310,93924341747152,140733289188768,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.220629,0.011234,148.382,28.8937,1,8,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,680.944,51.688,1143,624,4.64048e-310,4.64048e-310,93924341747152,140733289188768,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.223525,0.01269,150.303,21.074,1,8,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,792.207,38.2719,1143,624,4.66604e-310,4.66604e-310,94441752841680,140735425833088,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.192215,0.009694,145.495,25.39,1,8,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,709.426,46.3612,1143,624,4.66604e-310,4.66604e-310,94441752841680,140735425833088,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.20386,0.02655,141.854,26.893,1,8,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,769.708,52.6565,1143,624,4.66604e-310,4.66604e-310,94441752841680,140735425833088,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.229576,0.011265,153.645,21.1648,1,8,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,707.95,47.6765,1143,624,4.66604e-310,4.66604e-310,94441752841680,140735425833088,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.229284,0.012165,149.017,20.6173,1,8,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,710.7,49.2528,1143,624,4.66604e-310,4.66604e-310,94441752841680,140735425833088,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.226278,0.011982,151.326,19.6257,1,8,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,753.903,36.9543,1143,624,4.66603e-310,4.66603e-310,94441452924368,140735134363904,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.251007,0.010948,139.639,19.0961,1,8,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,689.138,48.3727,1143,624,4.66603e-310,4.66603e-310,94441452924368,140735134363904,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.195915,0.010736,147.219,18.3772,1,8,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,720.548,50.2115,1143,624,4.66603e-310,4.66603e-310,94441452924368,140735134363904,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.213142,0.010902,154.176,25.9899,1,8,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,698.26,49.5619,1143,624,4.66603e-310,4.66603e-310,94441452924368,140735134363904,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.21048,0.011966,151.117,15.519,1,8,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,704.75,49.4803,1143,624,4.66603e-310,4.66603e-310,94441452924368,140735134363904,scripts/maxsat_pipeline8.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.207926,0.01725,154.487,16.6934,1,8,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,869.307,47.22,1143,624,4.68479e-310,4.68479e-310,94821302734288,140731661586640,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.288805,0.014264,174.425,905.558,1,2,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,767.515,50.1386,1143,624,4.68479e-310,4.68479e-310,94821302734288,140731661586640,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.301292,0.018194,180.762,1062.16,1,2,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,809.422,52.3764,1143,624,4.68479e-310,4.68479e-310,94821302734288,140731661586640,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.320046,0.020652,177.42,854.034,1,2,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,893.952,54.2864,1143,624,4.68479e-310,4.68479e-310,94821302734288,140731661586640,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.291933,0.01715,183.147,1030.43,1,2,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,703.089,45.1168,1143,624,4.68479e-310,4.68479e-310,94821302734288,140731661586640,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.362715,0.015176,153.017,888.985,1,2,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,743.351,39.4317,1143,624,4.6557e-310,4.6557e-310,94232507952592,140725463412208,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.171372,0.009158,138.746,760.934,1,2,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,685.587,43.811,1143,624,4.6557e-310,4.6557e-310,94232507952592,140725463412208,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.256324,0.016908,143.131,722.211,1,2,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,674.182,45.499,1143,624,4.6557e-310,4.6557e-310,94232507952592,140725463412208,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.209474,0.011811,149.589,790.492,1,2,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,670.374,45.0741,1143,624,4.6557e-310,4.6557e-310,94232507952592,140725463412208,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.203453,0.021709,151.569,798.384,1,2,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,678.577,46.6896,1143,624,4.6557e-310,4.6557e-310,94232507952592,140725463412208,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.216069,0.011016,151.08,912.795,1,2,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,778.717,39.6235,1143,624,4.64154e-310,4.64154e-310,93945795665360,140737421232560,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.193592,0.011122,142.042,693.008,1,2,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,728.224,44.3096,1143,624,4.64154e-310,4.64154e-310,93945795665360,140737421232560,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.199852,0.009751,145.854,806.307,1,2,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,723.774,45.1026,1143,624,4.64154e-310,4.64154e-310,93945795665360,140737421232560,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.386822,0.037279,154.916,930.528,1,2,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,728.561,47.2795,1143,624,4.64154e-310,4.64154e-310,93945795665360,140737421232560,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.209398,0.011156,150.805,817.837,1,2,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,717.918,47.739,1143,624,4.64154e-310,4.64154e-310,93945795665360,140737421232560,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.264329,0.018753,158.945,886.672,1,2,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,748.039,37.5852,1143,624,4.67868e-310,4.67868e-310,94697574387152,140723903917888,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.173755,0.010696,135.633,850.356,1,2,MONOTONIC_DYNAMIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,697.027,45.2968,1143,624,4.67868e-310,4.67868e-310,94697574387152,140723903917888,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.191256,0.01333,145.546,831.071,1,2,MONOTONIC_DYNAMIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,709.838,44.5802,1143,624,4.67868e-310,4.67868e-310,94697574387152,140723903917888,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.202025,0.010553,143.066,753.872,1,2,MONOTONIC_DYNAMIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,703.63,47.1446,1143,624,4.67868e-310,4.67868e-310,94697574387152,140723903917888,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.202153,0.012641,159.619,912.799,1,2,MONOTONIC_DYNAMIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,697.909,47.5344,1143,624,4.67868e-310,4.67868e-310,94697574387152,140723903917888,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.230522,0.012802,158.018,792.753,1,2,MONOTONIC_DYNAMIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,754.132,36.3929,1143,624,4.68722e-310,4.68722e-310,94870331305424,140737285030128,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.243347,0.013047,135.194,788.864,1,2,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,707.784,42.387,1143,624,4.68722e-310,4.68722e-310,94870331305424,140737285030128,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.185529,0.009507,139.562,795.405,1,2,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,702.477,42.5936,1143,624,4.68722e-310,4.68722e-310,94870331305424,140737285030128,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.185968,0.010414,140.709,705.011,1,2,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,709.123,43.3868,1143,624,4.68722e-310,4.68722e-310,94870331305424,140737285030128,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.194925,0.01067,142.695,817.835,1,2,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,707.488,44.598,1143,624,4.68722e-310,4.68722e-310,94870331305424,140737285030128,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.232049,0.014071,146.952,837.073,1,2,BLOCK_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,774.252,38.8151,1143,624,4.67293e-310,4.67293e-310,94581226458576,140722535739504,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.168721,0.009278,138.816,788.374,1,2,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,718.475,44.4454,1143,624,4.67293e-310,4.67293e-310,94581226458576,140722535739504,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.194276,0.009461,143.684,817.016,1,2,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,722.33,45.2209,1143,624,4.67293e-310,4.67293e-310,94581226458576,140722535739504,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.196893,0.010931,142.265,942.662,1,2,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,728.114,46.4453,1143,624,4.67293e-310,4.67293e-310,94581226458576,140722535739504,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.202382,0.015634,149.477,783.255,1,2,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,730.409,46.3439,1143,624,4.67293e-310,4.67293e-310,94581226458576,140722535739504,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.205263,0.015479,148.736,840.814,1,2,CYCLIC_STATIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,F,741.088,37.4739,1143,624,4.68275e-310,4.68275e-310,94779881225680,140722820348704,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.171971,0.010623,138.319,774.594,1,2,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,F,677.964,42.0525,1143,624,4.68275e-310,4.68275e-310,94779881225680,140722820348704,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.201363,0.010429,139.962,770.579,1,2,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,F,694.915,43.1576,1143,624,4.68275e-310,4.68275e-310,94779881225680,140722820348704,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.237663,0.014922,144.134,899.962,1,2,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,F,695.104,43.4677,1143,624,4.68275e-310,4.68275e-310,94779881225680,140722820348704,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.265057,0.014955,144.94,795.437,1,2,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,F,694.843,44.1922,1143,624,4.68275e-310,4.68275e-310,94779881225680,140722820348704,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.271709,0.015078,149.067,891.918,1,2,GUIDED_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,745.495,37.6221,1143,624,4.68402e-310,4.68402e-310,94805596782032,140736655695760,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.168039,0.009623,136.411,766.384,1,2,MONOTONIC_DYNAMIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,691.158,42.4863,1143,624,4.68402e-310,4.68402e-310,94805596782032,140736655695760,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.178205,0.009727,137.167,958.411,1,2,MONOTONIC_DYNAMIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,714.445,47.4468,1143,624,4.68402e-310,4.68402e-310,94805596782032,140736655695760,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.242769,0.013338,151.826,770.493,1,2,MONOTONIC_DYNAMIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,717.133,44.2387,1143,624,4.68402e-310,4.68402e-310,94805596782032,140736655695760,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.200488,0.011663,142.956,839.451,1,2,MONOTONIC_DYNAMIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,699.005,44.3384,1143,624,4.68402e-310,4.68402e-310,94805596782032,140736655695760,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.211693,0.012198,146.423,839.746,1,2,MONOTONIC_DYNAMIC_SCHEDULE
/home/giacomo/projects/knobab/data/testing/bpic_2011/data/original/log.xes,T,771.783,37.469,1143,624,4.64423e-310,4.64423e-310,94000202886608,140730459057232,scripts/maxsat_pipeline2.yaml,AltPrecedence100,marking,FastOperator_v1,0,100,0.1729,0.010033,136.192,765.588,1,2,TASK_SIZE_PREDICTION_BLOCK_STATIC
